comment;pageid;title;timestamp;top;userid;revid;user;parentid;ns;minor;size;new
Ümbersuunamine lehele [[Geoturundus]];420778;Geomarketing;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=19, tm_hour=7, tm_min=24, tm_sec=1, tm_wday=3, tm_yday=323, tm_isdst=-1);;81613;4311540;LKabonen;0;0;;21;
;419708;Kasutaja:MJMaidla/1939. aasta vallarevorm;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=12, tm_min=55, tm_sec=35, tm_wday=6, tm_yday=326, tm_isdst=-1);;82044;4313587;MJMaidla;4313264;2;;8126;
Uus lehekülg: ''''Planeerimiskultuur''' on inimühiskonna loov kohapõhine lähenemine ümbritseva keskkonna arengusse ja sellest tulenevad tegevused. Planeerimise käigus kujundatakse tulevikk...';419340;Planeerimiskultuur;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=4, tm_hour=10, tm_min=11, tm_sec=46, tm_wday=2, tm_yday=308, tm_isdst=-1);;73125;4298735;Marcuspuhke;0;0;;10654;
;419974;Kasutaja:MariSoe/Sotsiaalmajanduslik segregatsioon;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=13, tm_min=55, tm_sec=16, tm_wday=0, tm_yday=327, tm_isdst=-1);;82041;4314457;MariSoe;4314150;2;;11025;
;420004;Kasutaja:MeSoe/Biogeograafia;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=21, tm_min=31, tm_sec=33, tm_wday=0, tm_yday=327, tm_isdst=-1);;81998;4314735;MeSoe;4314506;2;;11881;
;6442;Turism;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=18, tm_hour=22, tm_min=41, tm_sec=23, tm_wday=2, tm_yday=322, tm_isdst=-1);;81951;4311442;Ovevers;4311441;0;;29089;
;416664;Hiidrahe;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=2, tm_hour=3, tm_min=0, tm_sec=27, tm_wday=0, tm_yday=306, tm_isdst=-1);;82046;4297253;ROkas007;4294767;0;;13236;
/* Sektormudel */;419046;Kasutaja:Rasmus88/Linnaökoloogia;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=14, tm_min=14, tm_sec=28, tm_wday=0, tm_yday=327, tm_isdst=-1);;41921;4314483;Rasmus88;4314475;2;;9892;
Lehekülg asendatud tekstiga ' [[Orienteerumiskaardistamine|siit]]''';419169;Kasutaja:TLaugesaar/Orienteerumiskaardistamine;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=21, tm_hour=15, tm_min=31, tm_sec=41, tm_wday=5, tm_yday=325, tm_isdst=-1);;82419;4313137;TLaugesaar;4313133;2;;67;
AKuningas teisaldas lehekülje [[Kasutaja arutelu:Rehüdratiseerumise dateerimine]] pealkirja [[Arutelu:Rehüdratiseerumise dateerimine]] alla;420115;Kasutaja arutelu:Rehüdratiseerumise dateerimine;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=11, tm_hour=7, tm_min=45, tm_sec=18, tm_wday=2, tm_yday=315, tm_isdst=-1);;82039;4305798;AKuningas;0;3;;50;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Vundament|siit]].';420502;Kasutaja:Ingrid Pärn/Vundament;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=18, tm_hour=23, tm_min=38, tm_sec=41, tm_wday=2, tm_yday=322, tm_isdst=-1);;83432;4311467;Ingrid Pärn;4311460;2;;45;
Uus lehekülg: '[[File:Black sand from the beach.JPG|thumb|Must liiv rannas]] '''Must [[liiv]]''' on liiv, mis on värvilt [[must]]. Selliseid liivasid on mitut tüüpi. Esimene neist on raske,...';421112;Must liiv;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=20, tm_min=24, tm_sec=4, tm_wday=0, tm_yday=327, tm_isdst=-1);;82291;4314691;Lkongas;0;0;;10641;
Uus lehekülg: '{{Taksonitabel |nimi = Eurüpteriidid | fossiilide_leiud = 359–299 milj a tagasi  Ordoviitsium – Perm | pilt = Haeckel Eurypterus tetragonophthalmus.jpg | pildi_seletus  = ''...';420844;Eurüpteriidid;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=19, tm_hour=17, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=323, tm_isdst=-1);;83341;4311915;Mkartau;0;0;;13865;
;419967;Kasutaja:V.Vinogradova/Puursüdamik;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=20, tm_min=50, tm_sec=3, tm_wday=0, tm_yday=327, tm_isdst=-1);;83224;4314712;V.Vinogradova;4314709;2;;14975;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav  [[Afiinsuskonstant|siit]].';419711;Kasutaja:ARyytel/Afiinsuskonstant;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=18, tm_hour=18, tm_min=46, tm_sec=38, tm_wday=2, tm_yday=322, tm_isdst=-1);;81959;4311191;ARyytel;4311132;2;;53;
;419751;Kasutaja:Aabramov999/Fenibut;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=9, tm_min=18, tm_sec=14, tm_wday=0, tm_yday=327, tm_isdst=-1);;81960;4314236;Aabramov999;4314198;2;;19380;
;420351;Kasutaja arutelu:Aleesment/ Maatriks-assisteeritud laserdesorptsioon-ionisatsioon;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=18, tm_min=11, tm_sec=54, tm_wday=6, tm_yday=326, tm_isdst=-1);;82408;4313877;Aleesment;4313865;3;;5904;
;20723;Lantanoidid;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=16, tm_hour=21, tm_min=42, tm_sec=49, tm_wday=0, tm_yday=320, tm_isdst=-1);;82002;4309873;Apupart;4026003;0;;13206;
Uus lehekülg: ''''Modifitseeritud tärklis''', mida nimetatakse ka [[tärklis]]e [[derivaat|derivaadiks]], on tavaline tärklis, mida on töödeldud keemiliselt (alused, happed, soolad), füüs...';419307;Modifitseeritud tärklis;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=3, tm_hour=18, tm_min=17, tm_sec=29, tm_wday=1, tm_yday=307, tm_isdst=-1);;82194;4298431;GPentsa;0;0;;10707;
;419382;Kasutaja:JRoosimaa/Dess-Martin periodiaan;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=13, tm_min=10, tm_sec=16, tm_wday=0, tm_yday=327, tm_isdst=-1);;83209;4314424;JRoosimaa;4299046;2;;8127;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Ftalotsüaniin|siit]].';418191;Kasutaja:KKaare/Ftalotsüaniin;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=18, tm_hour=22, tm_min=13, tm_sec=9, tm_wday=2, tm_yday=322, tm_isdst=-1);;82014;4311420;KKaare;4311417;2;;50;
;417128;Kasutaja:M.tahk/Melanokortiin 4 retseptor;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=25, tm_hour=10, tm_min=47, tm_sec=1, tm_wday=2, tm_yday=329, tm_isdst=-1);;81995;4315958;M.tahk;4315954;2;;12476;
;63834;Orgaaniline keemia;time.struct_time(tm_year=2015, tm_mon=10, tm_mday=24, tm_hour=11, tm_min=43, tm_sec=36, tm_wday=5, tm_yday=297, tm_isdst=-1);;81968;4291683;MariSild;3999151;0;;15974;
Uus lehekülg: ''''Molekulaarjuhtivus''' (G) on [[molekulaarelektroonika|molekulaarelektroonikas]] kasutatav [[füüsikaline suurus|füüsikaline suurus]], millega iseloomustatakse üksikmolekul...';418275;Molekulaarjuhtivus;time.struct_time(tm_year=2015, tm_mon=10, tm_mday=23, tm_hour=8, tm_min=52, tm_sec=50, tm_wday=4, tm_yday=296, tm_isdst=-1);;82384;4290869;Mark.tarkanovski;0;0;;13194;
;419799;Kasutaja:Mteelahk/Proteiinkinaas A;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=24, tm_hour=22, tm_min=27, tm_sec=44, tm_wday=1, tm_yday=328, tm_isdst=-1);;81976;4315725;Mteelahk;4303277;2;;12534;
;419707;Kasutaja:RPraats/Kütuseelementide vesinikuenergeetika;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=15, tm_min=17, tm_sec=57, tm_wday=0, tm_yday=327, tm_isdst=-1);;81955;4314514;RPraats;4313854;2;;13101;
;419130;Bensoiinkondensatsioon;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=20, tm_hour=20, tm_min=3, tm_sec=45, tm_wday=4, tm_yday=324, tm_isdst=-1);;82028;4312544;Sniinepuu;4312408;0;;4842;
;420826;Kasutaja arutelu:TõnisLaasfeld/Bakuloviirus;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=21, tm_min=42, tm_sec=7, tm_wday=0, tm_yday=327, tm_isdst=-1);;82010;4314743;TõnisLaasfeld;4314742;3;;2427;
;416730;Kasutaja:Annikav/Päikesekiirgus;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=19, tm_hour=21, tm_min=20, tm_sec=26, tm_wday=3, tm_yday=323, tm_isdst=-1);;81963;4312030;Annikav;4297790;2;;9831;
"Uus lehekülg: ''''Tegevusruum''' on [[ruum]]i osa, milles inimene oma igapäevaste tegevuste tõttu liigub ning millega tal on otsene kontakt <ref name=""Golledge"">Golledge, R.G., Stimson, R.J.,...'";421023;Tegevusruum;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=15, tm_min=33, tm_sec=34, tm_wday=6, tm_yday=326, tm_isdst=-1);;83350;4313711;ETaimsaare;0;0;;12180;
;419262;Kasutaja:Hleis/Jätkusuutlik arhitektuur;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=24, tm_hour=9, tm_min=11, tm_sec=18, tm_wday=1, tm_yday=328, tm_isdst=-1);;81996;4315091;Hleis;4312930;2;;12528;
;419525;Kasutaja:Kkill94/Avaveeline märgala;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=13, tm_min=12, tm_sec=39, tm_wday=0, tm_yday=327, tm_isdst=-1);;81975;4314429;Kkill94;4314418;2;;18826;
;418565;Kasutaja:Kkupits/Jõgeva reoveepuhasti;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=19, tm_hour=10, tm_min=35, tm_sec=32, tm_wday=3, tm_yday=323, tm_isdst=-1);;81994;4311623;Kkupits;4298881;2;;12246;
;135132;Nitrifikatsioon;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=9, tm_min=52, tm_sec=49, tm_wday=0, tm_yday=327, tm_isdst=-1);;83447;4314258;Kkurg;4313724;0;;11848;
;419506;Kasutaja:Liselleluks/Denitrifikatsioon;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=20, tm_hour=12, tm_min=19, tm_sec=17, tm_wday=4, tm_yday=324, tm_isdst=-1);;82033;4312333;Liselleluks;4312316;2;;13118;
/* Veeldamine */;417103;Kasutaja:Markulel/Biometaan;time.struct_time(tm_year=2015, tm_mon=10, tm_mday=22, tm_hour=22, tm_min=49, tm_sec=41, tm_wday=3, tm_yday=295, tm_isdst=-1);;82485;4290770;Markulel;4290767;2;;9725;
;418724;Kasutaja:Mehoomatalo/DDT;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=12, tm_min=15, tm_sec=39, tm_wday=0, tm_yday=327, tm_isdst=-1);;83038;4314383;Mehoomatalo;4304211;2;;13397;
;417368;Kasutaja:Mkaljuvee/Kasvuhooneefekt;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=11, tm_min=17, tm_sec=31, tm_wday=6, tm_yday=326, tm_isdst=-1);;82684;4313525;Mkaljuvee;4313517;2;;25173;
;419678;Kasutaja:Rtapver/Radari peegelduvus;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=9, tm_hour=11, tm_min=37, tm_sec=3, tm_wday=0, tm_yday=313, tm_isdst=-1);;83413;4304057;Rtapver;4304056;2;;7549;
;419999;Kasutaja:TPalmre/Toidujäätmed;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=24, tm_hour=23, tm_min=52, tm_sec=15, tm_wday=1, tm_yday=328, tm_isdst=-1);;83053;4315759;TPalmre;4305043;2;;12826;
;420918;Kasutaja arutelu:Agneskuus/vaht;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=20, tm_hour=22, tm_min=17, tm_sec=37, tm_wday=4, tm_yday=324, tm_isdst=-1);;83106;4312644;Agneskuus;4312587;3;;3122;
;419594;Kasutaja:Akossas/Molübdeen-disulfiid;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=21, tm_hour=17, tm_min=42, tm_sec=7, tm_wday=5, tm_yday=325, tm_isdst=-1);;83374;4313220;Akossas;4313215;2;;9770;
;419838;Kasutaja:GeorgNiit/ Süsiniknanotorude funktsionalisatsioon;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=18, tm_min=4, tm_sec=45, tm_wday=6, tm_yday=326, tm_isdst=-1);;83079;4313870;GeorgNiit;4303584;2;;9096;
;419995;Kasutaja:JLilloja/Isopropüülalkohol;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=25, tm_hour=10, tm_min=39, tm_sec=56, tm_wday=2, tm_yday=329, tm_isdst=-1);;83506;4315956;JLilloja;4309887;2;;13966;
;419780;Kasutaja:MVeinla/Gaasisensorid;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=13, tm_min=39, tm_sec=36, tm_wday=6, tm_yday=326, tm_isdst=-1);;82011;4313609;MVeinla;4313605;2;;9316;
;419875;Kasutaja:RKrautmann/Titaandioksiid;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=14, tm_min=52, tm_sec=21, tm_wday=6, tm_yday=326, tm_isdst=-1);;82017;4313662;RKrautmann;4313626;2;;13376;
/* Artiklid */;300014;Vikipeedia:Väljendusõpetus/Materjaliteadus;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=24, tm_hour=23, tm_min=58, tm_sec=51, tm_wday=1, tm_yday=328, tm_isdst=-1);;32721;4315765;Stemenaal;4305247;4;;1571;
;420170;Hüdrotermiline karboniseerimine;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=12, tm_hour=19, tm_min=55, tm_sec=27, tm_wday=3, tm_yday=316, tm_isdst=-1);;81991;4306899;Ttooming;4306898;0;;11604;
;420157;Kasutaja:HKaldmaa/Hakk;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=18, tm_hour=14, tm_min=0, tm_sec=54, tm_wday=2, tm_yday=322, tm_isdst=-1);;83587;4311054;HKaldmaa;4309499;2;;8966;
IReinula teisaldas lehekülje [[Kasutaja:IReinula/Maastikugeneetika]] pealkirja [[Maastikugeneetika]] alla;419805;Kasutaja:IReinula/Maastikugeneetika;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=8, tm_hour=20, tm_min=21, tm_sec=38, tm_wday=6, tm_yday=312, tm_isdst=-1);;81964;4303334;IReinula;0;2;;28;
;420002;Kasutaja:Jkodar/Sitasitikas;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=22, tm_hour=14, tm_min=36, tm_sec=22, tm_wday=6, tm_yday=326, tm_isdst=-1);;82432;4313649;Jkodar;4310071;2;;8723;
Uus lehekülg: ''''Fenotüübiline plastilisus''' on organismi võime muuta oma [[fenotüüp|fenotüüpi]]  vastavalt keskkonnale. Täpsemini öeldes on see [[Genotüüp|genotüübi]] võime ava...';420678;Fenotüübiline plastilisus;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=17, tm_hour=16, tm_min=23, tm_sec=18, tm_wday=1, tm_yday=321, tm_isdst=-1);;71421;4310453;Jsikk;0;0;;13475;
;24806;Angerjas;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=9, tm_hour=11, tm_min=51, tm_sec=40, tm_wday=0, tm_yday=313, tm_isdst=-1);;81948;4304072;KriKällo;4278656;0;;19374;
Kärtkalve teisaldas lehekülje [[Kasutaja:Kärtkalve/Lemmikloomade parasiidid]] pealkirja [[Lemmikloomade parasiidid]] alla;419973;Kasutaja:Kärtkalve/Lemmikloomade parasiidid;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=9, tm_hour=19, tm_min=2, tm_sec=52, tm_wday=0, tm_yday=313, tm_isdst=-1);;81980;4304703;Kärtkalve;0;2;;35;
Lsisask teisaldas lehekülje [[Kasutaja:Lsisask/Lihheniseerunud seente elurikkus]] pealkirja [[Lihheniseerunud seente liigirikkus]] alla;420545;Kasutaja:Lsisask/Lihheniseerunud seente elurikkus;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=15, tm_hour=20, tm_min=37, tm_sec=13, tm_wday=6, tm_yday=319, tm_isdst=-1);;81965;4309181;Lsisask;0;2;;45;
;420789;Kasutaja arutelu:MKose/Värdkoorik;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=24, tm_hour=16, tm_min=37, tm_sec=53, tm_wday=1, tm_yday=328, tm_isdst=-1);;78773;4315440;MKose;4311628;3;;2401;
;233956;Põlismets;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=19, tm_hour=8, tm_min=58, tm_sec=1, tm_wday=3, tm_yday=323, tm_isdst=-1);;82210;4311571;Mlmutso;2335129;0;;16818;
PiiKoll teisaldas lehekülje [[Kasutaja arutelu:PiiKoll/Liivaherilased]] pealkirja [[Arutelu:Liivaherilased]] alla;419220;Kasutaja arutelu:PiiKoll/Liivaherilased;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=2, tm_hour=17, tm_min=46, tm_sec=38, tm_wday=0, tm_yday=306, tm_isdst=-1);;82641;4297727;PiiKoll;0;3;;33;
/* Artiklid */;299987;Vikipeedia:Väljendusõpetus/Ökoloogia;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=11, tm_hour=23, tm_min=30, tm_sec=36, tm_wday=2, tm_yday=315, tm_isdst=-1);;83414;4306357;Seebivesi;4306045;4;;2875;
Susvain teisaldas lehekülje [[Kasutaja arutelu:Susvain]] ümbersuunamise [[Arutelu:Grupivalik]] asemele;420403;Kasutaja arutelu:Susvain;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=14, tm_hour=16, tm_min=17, tm_sec=18, tm_wday=5, tm_yday=318, tm_isdst=-1);;82565;4308163;Susvain;0;3;;29;
"Lehekülg asendatud tekstiga 'Artikkel nüüd kättesaadav [[Kobras|siit]] (vt peatükk 6 ""Kobras ökosüsteemi mõjutajana"") ja [[Märgala|siit]].'";417556;Kasutaja:Tvaisanen/Kobras ökosüsteemi mõjutajana;time.struct_time(tm_year=2015, tm_mon=10, tm_mday=22, tm_hour=11, tm_min=10, tm_sec=43, tm_wday=3, tm_yday=295, tm_isdst=-1);;81973;4290315;Tvaisanen;4290171;2;;117;
;419761;Kasutaja:VeinbergH/Nandu;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=23, tm_hour=8, tm_min=58, tm_sec=37, tm_wday=0, tm_yday=327, tm_isdst=-1);;81985;4314220;VeinbergH;4311697;2;;15370;
/* pn-siirdega diood */;78063;Diood;time.struct_time(tm_year=2014, tm_mon=1, tm_mday=23, tm_hour=10, tm_min=4, tm_sec=28, tm_wday=3, tm_yday=23, tm_isdst=-1);;41762;3828707;A82818;3828703;0;;16364;
;302945;Kasutaja:Alarku/Rõhuandur;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=17, tm_hour=13, tm_min=38, tm_sec=4, tm_wday=0, tm_yday=352, tm_isdst=-1);;32471;3354682;Alarku;3337369;2;;34;
/* JTAG-i elektrilised omadused */;302124;Kasutaja:Alkimista/JTAG;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=13, tm_hour=15, tm_min=41, tm_sec=9, tm_wday=6, tm_yday=13, tm_isdst=-1);;42098;3399011;Alkimista;3399010;2;;10642;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Nuhkvara|siit]].';302621;Kasutaja:Andre147/Nuhkvara;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=27, tm_hour=22, tm_min=1, tm_sec=52, tm_wday=6, tm_yday=27, tm_isdst=-1);;32783;3419681;Andre147;3417360;2;;44;
;349774;Energija-Buran;time.struct_time(tm_year=2013, tm_mon=12, tm_mday=3, tm_hour=20, tm_min=40, tm_sec=29, tm_wday=1, tm_yday=337, tm_isdst=-1);;51630;3792449;Ddimiq;3792384;0;;12226;
Uus lehekülg: '{{Infokast |name         = AutoCAD 2012 |bodystyle    =  |title        = AutoCAD 2012 |titlestyle   =  |image        = Pilt:AutoCAD 2012 For Windows Screen Shot.png|thumb|300px...';313672;AutoCAD;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=23, tm_hour=13, tm_min=45, tm_sec=6, tm_wday=2, tm_yday=23, tm_isdst=-1);;32735;3412998;Elikar;0;0;;20133;
;302005;Kasutaja:Gr.dmitri/Biomeditsiinitehnika;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=29, tm_hour=7, tm_min=14, tm_sec=54, tm_wday=4, tm_yday=333, tm_isdst=-1);;32347;3788972;Gr.dmitri;3777405;2;;13510;
/* Biventrikulaarne stimulaator */;349063;Südamerütmur;time.struct_time(tm_year=2013, tm_mon=11, tm_mday=1, tm_hour=18, tm_min=10, tm_sec=20, tm_wday=4, tm_yday=305, tm_isdst=-1);;52233;3765835;Igor vassilevski;3765834;0;;13049;
/* TODO */;261358;Kasutaja:Jaanus.kalde;time.struct_time(tm_year=2015, tm_mon=11, tm_mday=2, tm_hour=21, tm_min=46, tm_sec=26, tm_wday=0, tm_yday=306, tm_isdst=-1);;31713;4297859;Jaanus.kalde;4044845;2;;2483;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Telemeditsiin|siit]].';303059;Kasutaja:Jevgeni/Telemeditsiin;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=7, tm_hour=15, tm_min=30, tm_sec=35, tm_wday=2, tm_yday=312, tm_isdst=-1);;41819;3299401;Jevgeni;3299394;2;;49;
Lehekülg asendatud tekstiga 'Artikkel on nüüd leitav [[Päikeseelement|siit]].';302842;Kasutaja:Kivikas14/Päikeseelement;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=19, tm_hour=23, tm_min=32, tm_sec=32, tm_wday=0, tm_yday=324, tm_isdst=-1);;31850;3315445;Kivikas14;3315428;2;;51;
;301483;VHDL;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=14, tm_hour=22, tm_min=8, tm_sec=1, tm_wday=0, tm_yday=14, tm_isdst=-1);;31804;3400849;Koitsum;3263261;0;;17998;
Lehekülg asendatud tekstiga '''Artikkel on nüüd leitav [[BitTorrent|siit]].''';302756;Kasutaja:Kristjank/BitTorrent;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=10, tm_hour=16, tm_min=5, tm_sec=16, tm_wday=3, tm_yday=10, tm_isdst=-1);;32750;3395226;Kristjank;3387880;2;;50;
/* Viited */;300757;Kasutaja:Ldiesel/Solenoidkahur;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=28, tm_hour=16, tm_min=16, tm_sec=43, tm_wday=0, tm_yday=28, tm_isdst=-1);;51927;3421128;Ldiesel;3421116;2;;13264;
Uus lehekülg: ''''Keskprotsessorid kosmoses''' on kasutusel olnud juba pikka aega. Sellised [[keskprotsessor]]id peavad olema väga usaldusväärsed ja vastupidavad. Temperatuur väljaspool p...';308258;Kasutaja:Nurro2/Protsessorid;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=7, tm_hour=11, tm_min=35, tm_sec=44, tm_wday=4, tm_yday=342, tm_isdst=-1);;31728;3339515;Nurro2;0;2;;1558;
;289357;Ärakiri;time.struct_time(tm_year=2013, tm_mon=10, tm_mday=9, tm_hour=3, tm_min=15, tm_sec=30, tm_wday=2, tm_yday=282, tm_isdst=-1);;31854;3747623;Paarool;3747622;0;;557;
Kustutatud kogu lehekülje sisu;304368;Kasutaja arutelu:RannoKena/SolidWorks;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=4, tm_hour=19, tm_min=16, tm_sec=59, tm_wday=4, tm_yday=4, tm_isdst=-1);;32271;3384183;RannoKena;3384174;3;;0;
;45127;MJPEG;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=4, tm_hour=19, tm_min=16, tm_sec=10, tm_wday=4, tm_yday=4, tm_isdst=-1);;31869;3384181;Sandra629;3003018;0;;10766;
;85285;Trükkplaat;time.struct_time(tm_year=2013, tm_mon=2, tm_mday=7, tm_hour=14, tm_min=48, tm_sec=24, tm_wday=3, tm_yday=38, tm_isdst=-1);;31304;3436189;Sannet;3391099;0;;13320;
Uus lehekülg: ''''Verilog''', standardiseeritult '''[[IEEE]] 1364''', on [[riistvarakirjelduskeel]] (HDL), mida kasutatakse elektriliste süsteemide [[Modelleerimine|modelleerimiseks]]. Verilog...';309536;Verilog;time.struct_time(tm_year=2012, tm_mon=12, tm_mday=18, tm_hour=12, tm_min=26, tm_sec=57, tm_wday=1, tm_yday=353, tm_isdst=-1);;32795;3355912;TAnts;0;0;;13243;
;303360;Kasutaja arutelu:Taavitaavi/Pilvandmetöötlus;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=21, tm_hour=12, tm_min=42, tm_sec=45, tm_wday=0, tm_yday=21, tm_isdst=-1);;51721;3410165;Taavitaavi;3410162;3;;7010;
/* Andmete ülekanne */;301276;Kasutaja:Z3n/SPI;time.struct_time(tm_year=2013, tm_mon=2, tm_mday=3, tm_hour=15, tm_min=17, tm_sec=46, tm_wday=6, tm_yday=34, tm_isdst=-1);;31841;3430628;Z3n;3430622;2;;15857;
;253028;Väljasuremisvõlg;time.struct_time(tm_year=2013, tm_mon=1, tm_mday=16, tm_hour=15, tm_min=24, tm_sec=24, tm_wday=2, tm_yday=16, tm_isdst=-1);;44684;3402881;Aavxoo;3254022;0;;16617;
;303607;Kasutaja arutelu:AconitumAnthora/Mikroorganismid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=12, tm_hour=20, tm_min=39, tm_sec=0, tm_wday=0, tm_yday=317, tm_isdst=-1);;51627;3306462;AconitumAnthora;3306393;3;;3521;
;300230;Neuroteadus;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=11, tm_hour=22, tm_min=5, tm_sec=6, tm_wday=6, tm_yday=316, tm_isdst=-1);;51740;3304757;Airi.pennert;3304740;0;;11478;
/* Fruktooligosahhariidid prebiootikumidena */;329782;Kasutaja:AnneliAasamets/Fruktooligosahhariid;time.struct_time(tm_year=2013, tm_mon=6, tm_mday=7, tm_hour=13, tm_min=5, tm_sec=58, tm_wday=4, tm_yday=158, tm_isdst=-1);;60177;3642771;AnneliAasamets;3642768;2;;12200;
Uus lehekülg: 'Mangaan superoksiid dismutaasi (MnSOD) teatakse veel kui mitokondriaalset superoksiid dismutaasi ja ka SOD2 nimetuse all. Põhiliselt mitokondris leiduva MnSOD eesmärgiks on muu...';376235;Mangaani sisaldav superoksiidi dismutaas;time.struct_time(tm_year=2014, tm_mon=8, tm_mday=15, tm_hour=13, tm_min=1, tm_sec=38, tm_wday=4, tm_yday=227, tm_isdst=-1);;51592;3970559;Annikasakk;0;0;;7652;
Lehekülg asendatud tekstiga 'Artikkel nüüd on leitav [[mikropartiklid|siit]]';306359;Kasutaja:Artjom/Mikropartiklid;time.struct_time(tm_year=2012, tm_mon=11, tm_mday=20, tm_hour=3, tm_min=40, tm_sec=39, tm_wday=1, tm_yday=325, tm_isdst=-1);;51573;3315595;Artjom;3315585;2;;49;
